gene,species,timepoint,expression
gene_4628,species_3,t2,1.101386799319192
gene_4628,species_3,t3,0.9640512818877058
gene_4629,species_1,t0,1.283016499451659
gene_4629,species_1,t1,3.992825272143173
gene_4629,species_1,t2,0.0
gene_4629,species_1,t3,2.7581521523516535
gene_4629,species_2,t0,0.6855304037704824
gene_4629,species_2,t1,1.6163661595162595
gene_4629,species_2,t2,2.562643665390191
gene_4629,species_2,t3,0.0
gene_4629,species_3,t0,0.12401745612830833
gene_4629,species_3,t1,1.4160884403349896
gene_4629,species_3,t2,0.0
gene_4629,species_3,t3,1.188200590953115
gene_4630,species_1,t0,0.0
gene_4630,species_1,t1,0.0
gene_4630,species_1,t2,0.1383378567232973
gene_4630,species_1,t3,0.688131809318185
gene_4630,species_2,t0,0.0
gene_4630,species_2,t1,1.3522375383872045
gene_4630,species_2,t2,0.0
gene_4630,species_2,t3,0.1511456788737659
gene_4630,species_3,t0,0.15024944240340884
gene_4630,species_3,t1,0.8346942093087665
gene_4630,species_3,t2,0.16889037478344238
gene_4630,species_3,t3,0.3017499204410584
gene_4631,species_1,t0,0.655666992276485
gene_4631,species_1,t1,1.7877262471351467
gene_4631,species_1,t2,0.0
gene_4631,species_1,t3,0.26326070080994485
gene_4631,species_2,t0,0.24559762663414142
gene_4631,species_2,t1,0.35443375686259565
gene_4631,species_2,t2,1.3671675738237767
gene_4631,species_2,t3,0.0
gene_4631,species_3,t0,0.0
gene_4631,species_3,t1,1.1514857238124958
gene_4631,species_3,t2,0.030257836695648292
gene_4631,species_3,t3,0.2190907740417627
gene_4632,species_1,t0,0.6202574838293378
gene_4632,species_1,t1,0.0
gene_4632,species_1,t2,0.0
gene_4632,species_1,t3,0.0
gene_4632,species_2,t0,0.6939958866069749
gene_4632,species_2,t1,1.4731970221369382
gene_4632,species_2,t2,0.3487954722462864
gene_4632,species_2,t3,0.043981182117705686
gene_4632,species_3,t0,0.05147871770580135
gene_4632,species_3,t1,0.0849424852915104
gene_4632,species_3,t2,0.548347952181387
gene_4632,species_3,t3,0.11707942363616426
gene_4633,species_1,t0,0.28522912196382455
gene_4633,species_1,t1,2.2275850763988587
gene_4633,species_1,t2,3.455290897263183
gene_4633,species_1,t3,2.0358593719582694
gene_4633,species_2,t0,0.0
gene_4633,species_2,t1,0.11989847637872203
gene_4633,species_2,t2,1.9588712706681284
gene_4633,species_2,t3,0.8287443310522268
gene_4633,species_3,t0,0.30768423149661966
gene_4633,species_3,t1,1.4279634750608587
gene_4633,species_3,t2,0.0
gene_4633,species_3,t3,1.0853306388215838
gene_4634,species_1,t0,0.6523298502329844
gene_4634,species_1,t1,2.7892914797304567
gene_4634,species_1,t2,1.5246844048585961
gene_4634,species_1,t3,1.390969073854191
gene_4634,species_2,t0,0.39461757281848964
gene_4634,species_2,t1,0.0
gene_4634,species_2,t2,0.22570122466785042
gene_4634,species_2,t3,0.0
gene_4634,species_3,t0,0.1619183107938114
gene_4634,species_3,t1,1.3978811728048883
gene_4634,species_3,t2,0.0
gene_4634,species_3,t3,0.5201341499059879
gene_4635,species_1,t0,1.8291637727894448
gene_4635,species_1,t1,3.1630912250946825
gene_4635,species_1,t2,0.7584423492425019
gene_4635,species_1,t3,0.6997675191511696
gene_4635,species_2,t0,1.824519408554191
gene_4635,species_2,t1,3.669634031122743
gene_4635,species_2,t2,0.37171673741794653
gene_4635,species_2,t3,0.5723715268139453
gene_4635,species_3,t0,0.04359372285320654
gene_4635,species_3,t1,0.09810373797599192
gene_4635,species_3,t2,0.0
gene_4635,species_3,t3,0.006841923407455097
gene_4636,species_1,t0,1.4943166779597168
gene_4636,species_1,t1,0.0
gene_4636,species_1,t2,2.4374375269975763
gene_4636,species_1,t3,2.6392871704092777
gene_4636,species_2,t0,0.5129324977721241
gene_4636,species_2,t1,1.3642973005001338
gene_4636,species_2,t2,0.22688149484118617
gene_4636,species_2,t3,0.5073524526426443
gene_4636,species_3,t0,0.37216549098385027
gene_4636,species_3,t1,2.80814164956771
gene_4636,species_3,t2,1.4178667236727833
gene_4636,species_3,t3,1.5649598408051313
gene_4637,species_1,t0,0.0
gene_4637,species_1,t1,0.0
gene_4637,species_1,t2,0.0
gene_4637,species_1,t3,2.121799380654654
gene_4637,species_2,t0,0.7591394101488056
gene_4637,species_2,t1,1.4136192567885992
gene_4637,species_2,t2,2.2360229581906066
gene_4637,species_2,t3,1.2754616655091184
gene_4637,species_3,t0,0.0
gene_4637,species_3,t1,0.5701587882206426
gene_4637,species_3,t2,1.181498611843785
gene_4637,species_3,t3,0.8373243763272182
gene_4638,species_1,t0,0.6964996778941486
gene_4638,species_1,t1,0.5803236582109232
gene_4638,species_1,t2,1.3741656162735074
gene_4638,species_1,t3,0.3461340506771849
gene_4638,species_2,t0,1.8240329211682944
gene_4638,species_2,t1,0.0
gene_4638,species_2,t2,0.0
gene_4638,species_2,t3,2.120860214236887
gene_4638,species_3,t0,0.9350281990076001
gene_4638,species_3,t1,2.5597929305080704
gene_4638,species_3,t2,0.0
gene_4638,species_3,t3,0.8173782978840458
gene_4639,species_1,t0,0.0
gene_4639,species_1,t1,5.117870866576179
gene_4639,species_1,t2,0.0
gene_4639,species_1,t3,1.5156445746710747
gene_4639,species_2,t0,3.760996278958713
gene_4639,species_2,t1,6.4624155200300795
gene_4639,species_2,t2,0.8230840084728324
gene_4639,species_2,t3,0.0
gene_4639,species_3,t0,0.11453120753818691
gene_4639,species_3,t1,0.7724988202165636
gene_4639,species_3,t2,0.38667613420950964
gene_4639,species_3,t3,0.3138019947828742
gene_4640,species_1,t0,0.0
gene_4640,species_1,t1,0.0
gene_4640,species_1,t2,0.0
gene_4640,species_1,t3,1.1584024325644176
gene_4640,species_2,t0,2.640625106673585
gene_4640,species_2,t1,0.0
gene_4640,species_2,t2,0.20484727042931697
gene_4640,species_2,t3,0.0
gene_4640,species_3,t0,0.0
gene_4640,species_3,t1,2.425769395713469
gene_4640,species_3,t2,1.637818373178048
gene_4640,species_3,t3,1.45737991346447
gene_4641,species_1,t0,0.5943555691563291
gene_4641,species_1,t1,2.2630421809100376
gene_4641,species_1,t2,0.0
gene_4641,species_1,t3,0.7576881680954255
gene_4641,species_2,t0,0.22784723558676534
gene_4641,species_2,t1,0.46200010757896626
gene_4641,species_2,t2,0.40812421196500615
gene_4641,species_2,t3,0.059558376164252864
gene_4641,species_3,t0,0.36167524246827953
gene_4641,species_3,t1,0.0
gene_4641,species_3,t2,0.5211653234205038
gene_4641,species_3,t3,0.0
gene_4642,species_1,t0,0.8149612727055586
gene_4642,species_1,t1,0.0
gene_4642,species_1,t2,1.2053923553784454
gene_4642,species_1,t3,0.3992875149395776
gene_4642,species_2,t0,0.10023400336500804
gene_4642,species_2,t1,0.1102505283762379
gene_4642,species_2,t2,0.0
gene_4642,species_2,t3,1.438836395557682
gene_4642,species_3,t0,0.0
gene_4642,species_3,t1,2.643562966415806
gene_4642,species_3,t2,0.30490514999554197
gene_4642,species_3,t3,0.7506387331294895
gene_4643,species_1,t0,0.23468397975401187
gene_4643,species_1,t1,0.0
gene_4643,species_1,t2,0.9944643209022554
gene_4643,species_1,t3,0.17449591804300835
gene_4643,species_2,t0,0.9456037213916982
gene_4643,species_2,t1,1.5723942370409556
gene_4643,species_2,t2,0.0
gene_4643,species_2,t3,0.0
gene_4643,species_3,t0,0.7976437904909763
gene_4643,species_3,t1,3.1595088466095684
gene_4643,species_3,t2,0.4637896401001517
gene_4643,species_3,t3,1.1457098989184962
gene_4644,species_1,t0,1.7569530103465514
gene_4644,species_1,t1,3.250372116168403
gene_4644,species_1,t2,1.0468724953237518
gene_4644,species_1,t3,0.0
gene_4644,species_2,t0,2.0965138375150136
gene_4644,species_2,t1,0.0
gene_4644,species_2,t2,0.0
gene_4644,species_2,t3,0.0
gene_4644,species_3,t0,0.2573103467061545
gene_4644,species_3,t1,0.518033657049481
gene_4644,species_3,t2,0.05888570786510407
gene_4644,species_3,t3,0.0
gene_4645,species_1,t0,0.23484700276838683
gene_4645,species_1,t1,0.0
gene_4645,species_1,t2,0.0
gene_4645,species_1,t3,0.46354866800994543
gene_4645,species_2,t0,0.1808657348009696
gene_4645,species_2,t1,0.0
gene_4645,species_2,t2,0.3273654997027878
gene_4645,species_2,t3,0.24982935082309038
gene_4645,species_3,t0,0.20570238006999164
gene_4645,species_3,t1,1.1985399107301125
gene_4645,species_3,t2,0.43819587414481537
gene_4645,species_3,t3,0.6225469527921655
gene_4646,species_1,t0,0.0
gene_4646,species_1,t1,2.725872341853897
gene_4646,species_1,t2,0.6291034996654752
gene_4646,species_1,t3,0.3024866158364458
gene_4646,species_2,t0,1.2892999407274606
gene_4646,species_2,t1,2.037238711500459
gene_4646,species_2,t2,1.0733710845825906
gene_4646,species_2,t3,0.0
gene_4646,species_3,t0,0.3478725366392321
gene_4646,species_3,t1,0.5671450783997276
gene_4646,species_3,t2,0.3343960718215804
gene_4646,species_3,t3,0.0
gene_4647,species_1,t0,1.1566142893436728
gene_4647,species_1,t1,3.9761668726669104
gene_4647,species_1,t2,1.4645869587409768
gene_4647,species_1,t3,1.5953814660442316
gene_4647,species_2,t0,0.8392716667432875
gene_4647,species_2,t1,1.686984561546089
gene_4647,species_2,t2,0.07473478375883791
gene_4647,species_2,t3,0.4243522839735581
gene_4647,species_3,t0,0.3701120155716677
gene_4647,species_3,t1,1.6582139257864044
gene_4647,species_3,t2,0.672559975649633
gene_4647,species_3,t3,0.0
gene_4648,species_1,t0,0.0
gene_4648,species_1,t1,0.0
gene_4648,species_1,t2,2.993387134635466
gene_4648,species_1,t3,0.0
gene_4648,species_2,t0,0.0
gene_4648,species_2,t1,2.325459446394674
gene_4648,species_2,t2,3.8016844904993596
gene_4648,species_2,t3,1.1505847011805448
gene_4648,species_3,t0,0.5904138697686964
gene_4648,species_3,t1,0.0
gene_4648,species_3,t2,0.7373133494081877
gene_4648,species_3,t3,0.0
gene_4649,species_1,t0,0.0
gene_4649,species_1,t1,4.127333613200956
gene_4649,species_1,t2,0.25140625149065693
gene_4649,species_1,t3,0.7482277469771604
gene_4649,species_2,t0,0.0
gene_4649,species_2,t1,7.076127791752948
gene_4649,species_2,t2,0.9628394055207946
gene_4649,species_2,t3,2.0903682183928254
gene_4649,species_3,t0,0.630236928907221
gene_4649,species_3,t1,0.0
gene_4649,species_3,t2,1.0225525158351896
gene_4649,species_3,t3,0.814597293409388
gene_4650,species_1,t0,1.6826618762883476
gene_4650,species_1,t1,3.7030844466579254
gene_4650,species_1,t2,0.0
gene_4650,species_1,t3,0.0
gene_4650,species_2,t0,0.0
gene_4650,species_2,t1,2.3991911595650786
gene_4650,species_2,t2,3.4302352490308983
gene_4650,species_2,t3,1.2334934779015432
gene_4650,species_3,t0,0.5224578892503073
gene_4650,species_3,t1,1.2694441671066765
gene_4650,species_3,t2,0.0
gene_4650,species_3,t3,0.0
gene_4651,species_1,t0,1.7304313108721205
gene_4651,species_1,t1,0.0
gene_4651,species_1,t2,0.4776991526732551
gene_4651,species_1,t3,0.18079713360280933
gene_4651,species_2,t0,2.177015482505388
gene_4651,species_2,t1,0.0
gene_4651,species_2,t2,0.27693267868052623
gene_4651,species_2,t3,0.0
gene_4651,species_3,t0,0.44393823199676424
gene_4651,species_3,t1,0.0
gene_4651,species_3,t2,0.0
gene_4651,species_3,t3,0.7556750907255252
gene_4652,species_1,t0,1.190505325574772
gene_4652,species_1,t1,0.0
gene_4652,species_1,t2,0.0
gene_4652,species_1,t3,0.0
gene_4652,species_2,t0,0.342011301444743
gene_4652,species_2,t1,0.6267614663712474
gene_4652,species_2,t2,0.0
gene_4652,species_2,t3,0.505727654901914
gene_4652,species_3,t0,0.0
gene_4652,species_3,t1,2.519429130102933
gene_4652,species_3,t2,0.0
gene_4652,species_3,t3,0.0
gene_4653,species_1,t0,1.120970886356784
gene_4653,species_1,t1,0.0
gene_4653,species_1,t2,2.3541672748333275
gene_4653,species_1,t3,0.0
gene_4653,species_2,t0,2.084776925962321
gene_4653,species_2,t1,0.0
gene_4653,species_2,t2,0.7341939846436301
gene_4653,species_2,t3,0.34554718597165934
gene_4653,species_3,t0,0.0
gene_4653,species_3,t1,0.0
gene_4653,species_3,t2,1.7056527420951033
gene_4653,species_3,t3,0.0
gene_4654,species_1,t0,0.2718431190863911
gene_4654,species_1,t1,0.0
gene_4654,species_1,t2,1.3290260716995392
gene_4654,species_1,t3,0.6738265217686976
gene_4654,species_2,t0,0.3641442090986854
gene_4654,species_2,t1,0.3891361595748484
gene_4654,species_2,t2,1.1023639141431647
gene_4654,species_2,t3,0.6792511062520704
gene_4654,species_3,t0,0.15494342418608628
gene_4654,species_3,t1,0.0
gene_4654,species_3,t2,0.16562463175543463
gene_4654,species_3,t3,0.0
gene_4655,species_1,t0,0.32584545093553097
gene_4655,species_1,t1,1.5908378896018638
gene_4655,species_1,t2,0.0
gene_4655,species_1,t3,0.0
gene_4655,species_2,t0,0.22307712686411085
gene_4655,species_2,t1,0.4934484125006315
gene_4655,species_2,t2,0.0
gene_4655,species_2,t3,0.0
gene_4655,species_3,t0,0.0
gene_4655,species_3,t1,0.37429548015135294
gene_4655,species_3,t2,0.0
gene_4655,species_3,t3,0.0
gene_4656,species_1,t0,0.8460851800061738
gene_4656,species_1,t1,0.0
gene_4656,species_1,t2,0.0
gene_4656,species_1,t3,0.0
gene_4656,species_2,t0,1.1532146303198108
gene_4656,species_2,t1,1.958677316133072
gene_4656,species_2,t2,0.0
gene_4656,species_2,t3,0.11335883841904455
gene_4656,species_3,t0,0.0
gene_4656,species_3,t1,0.0
gene_4656,species_3,t2,0.0
gene_4656,species_3,t3,0.4060685014412925
gene_4657,species_1,t0,1.0047450917809961
gene_4657,species_1,t1,3.022861853368603
gene_4657,species_1,t2,0.11971243798776232
gene_4657,species_1,t3,0.0
gene_4657,species_2,t0,0.4447553727424026
gene_4657,species_2,t1,1.1771741945984935
gene_4657,species_2,t2,1.1180219028598344
gene_4657,species_2,t3,0.20783174402951532
gene_4657,species_3,t0,0.0
gene_4657,species_3,t1,1.2178230580466438
gene_4657,species_3,t2,0.3584770561634909
gene_4657,species_3,t3,0.0
gene_4658,species_1,t0,0.1067647074139423
gene_4658,species_1,t1,0.5584964522461577
gene_4658,species_1,t2,0.0
gene_4658,species_1,t3,0.33647797002707397
gene_4658,species_2,t0,0.6496240466743337
gene_4658,species_2,t1,1.1804296565730665
gene_4658,species_2,t2,0.44298860706276505
gene_4658,species_2,t3,0.44979922550995827
gene_4658,species_3,t0,0.3329348985029668
gene_4658,species_3,t1,0.0
gene_4658,species_3,t2,0.0
gene_4658,species_3,t3,0.5829950715579729
gene_4659,species_1,t0,1.0492091619596107
gene_4659,species_1,t1,0.0
gene_4659,species_1,t2,1.3400213427144305
gene_4659,species_1,t3,0.8768608988732105
gene_4659,species_2,t0,0.9136321987144065
gene_4659,species_2,t1,1.8354902757901368
gene_4659,species_2,t2,0.0
gene_4659,species_2,t3,0.7805466824113358
gene_4659,species_3,t0,0.12937002109324758
gene_4659,species_3,t1,0.11878491366799196
gene_4659,species_3,t2,0.4378029705806421
gene_4659,species_3,t3,0.07829454032496558
gene_4660,species_1,t0,0.0
gene_4660,species_1,t1,0.0
gene_4660,species_1,t2,1.0582471101218804
gene_4660,species_1,t3,0.7665095729290435
gene_4660,species_2,t0,0.1548217075249531
gene_4660,species_2,t1,0.0
gene_4660,species_2,t2,0.0
gene_4660,species_2,t3,0.0
gene_4660,species_3,t0,0.015578029977323733
gene_4660,species_3,t1,0.5826852103237509
gene_4660,species_3,t2,0.0
gene_4660,species_3,t3,0.0
gene_4661,species_1,t0,0.957100852866558
gene_4661,species_1,t1,3.4870376527341476
gene_4661,species_1,t2,2.8090739280646875
gene_4661,species_1,t3,2.1964510224179463
gene_4661,species_2,t0,0.4412805994584592
gene_4661,species_2,t1,0.8294588281655653
gene_4661,species_2,t2,1.1884044116929626
gene_4661,species_2,t3,0.0
gene_4661,species_3,t0,0.0
gene_4661,species_3,t1,1.813754983133538
gene_4661,species_3,t2,1.419244766617945
gene_4661,species_3,t3,0.0
gene_4662,species_1,t0,0.5996091514628875
gene_4662,species_1,t1,1.058117896908357
gene_4662,species_1,t2,0.947389489290182
gene_4662,species_1,t3,0.4905597444318852
gene_4662,species_2,t0,0.7591104501039864
gene_4662,species_2,t1,0.0
gene_4662,species_2,t2,0.909477305781754
gene_4662,species_2,t3,0.6533441328964978
gene_4662,species_3,t0,0.2100894933982479
gene_4662,species_3,t1,0.25969357624822575
gene_4662,species_3,t2,0.37790535049365204
gene_4662,species_3,t3,0.0
gene_4663,species_1,t0,0.6409910772904852
gene_4663,species_1,t1,0.8914266874095821
gene_4663,species_1,t2,1.856966117185275
gene_4663,species_1,t3,1.1512415920564905
gene_4663,species_2,t0,0.7845241616303696
gene_4663,species_2,t1,1.5577217122961495
gene_4663,species_2,t2,1.9316897716627113
gene_4663,species_2,t3,0.0
gene_4663,species_3,t0,0.0
gene_4663,species_3,t1,0.48386371523603583
gene_4663,species_3,t2,0.46676801567476317
gene_4663,species_3,t3,0.16638158393178282
gene_4664,species_1,t0,0.0
gene_4664,species_1,t1,0.0
gene_4664,species_1,t2,0.23874681618520022
gene_4664,species_1,t3,1.590471858662983
gene_4664,species_2,t0,1.7564470204814175
gene_4664,species_2,t1,3.18953042258269
gene_4664,species_2,t2,1.0589942745898524
gene_4664,species_2,t3,0.22964026586116387
gene_4664,species_3,t0,0.0
gene_4664,species_3,t1,1.6616512438500712
gene_4664,species_3,t2,0.28954543226909696
gene_4664,species_3,t3,0.0
gene_4665,species_1,t0,0.3540748127005446
gene_4665,species_1,t1,0.1712690429343009
gene_4665,species_1,t2,0.0
gene_4665,species_1,t3,1.2156079589709023
gene_4665,species_2,t0,0.0
gene_4665,species_2,t1,1.2303449927350136
gene_4665,species_2,t2,1.899989451995351
gene_4665,species_2,t3,0.599500883893073
gene_4665,species_3,t0,0.16313615878820947
gene_4665,species_3,t1,0.6199037967337278
gene_4665,species_3,t2,1.2020288428325776
gene_4665,species_3,t3,0.571806508558159
gene_4666,species_1,t0,0.0
gene_4666,species_1,t1,0.8553200748393543
gene_4666,species_1,t2,0.0
gene_4666,species_1,t3,0.2231733633934491
gene_4666,species_2,t0,0.08695911575840609
gene_4666,species_2,t1,0.49019470646553176
gene_4666,species_2,t2,0.0
gene_4666,species_2,t3,0.0
gene_4666,species_3,t0,0.21257628223685193
gene_4666,species_3,t1,0.0
gene_4666,species_3,t2,0.3036162514579272
gene_4666,species_3,t3,0.33769337156393275
gene_4667,species_1,t0,0.0931215142575228
gene_4667,species_1,t1,0.0
gene_4667,species_1,t2,0.0
gene_4667,species_1,t3,0.1597460666799015
gene_4667,species_2,t0,0.0
gene_4667,species_2,t1,0.5094431112870229
gene_4667,species_2,t2,0.0
gene_4667,species_2,t3,0.034828930633561295
gene_4667,species_3,t0,0.0
gene_4667,species_3,t1,0.3024888338590728
gene_4667,species_3,t2,0.0
gene_4667,species_3,t3,0.1833217564938891
gene_4668,species_1,t0,0.0
gene_4668,species_1,t1,0.0
gene_4668,species_1,t2,0.0
gene_4668,species_1,t3,1.0476516877540276
gene_4668,species_2,t0,1.6449313926410387
gene_4668,species_2,t1,2.664821900543817
gene_4668,species_2,t2,2.735660475003243
gene_4668,species_2,t3,0.5601259201532647
gene_4668,species_3,t0,0.05223405198456751
gene_4668,species_3,t1,0.13005711901464329
gene_4668,species_3,t2,1.2603335769773505
gene_4668,species_3,t3,0.8743132076983758
gene_4669,species_1,t0,1.0784297029659868
gene_4669,species_1,t1,0.0
gene_4669,species_1,t2,0.0
gene_4669,species_1,t3,3.260921637352655
gene_4669,species_2,t0,0.2602181739311765
gene_4669,species_2,t1,0.0
gene_4669,species_2,t2,0.0
gene_4669,species_2,t3,0.0
gene_4669,species_3,t0,0.0
gene_4669,species_3,t1,3.2028675040482035
gene_4669,species_3,t2,0.0
gene_4669,species_3,t3,1.9487790097187232
gene_4670,species_1,t0,0.9026165405237805
gene_4670,species_1,t1,0.00808670377764844
gene_4670,species_1,t2,0.1525993467385109
gene_4670,species_1,t3,0.023834194198021713
gene_4670,species_2,t0,1.9887026842218785
gene_4670,species_2,t1,0.0
gene_4670,species_2,t2,1.884478939860734
gene_4670,species_2,t3,1.835571064022628
gene_4670,species_3,t0,0.0
gene_4670,species_3,t1,2.3671603238267513
gene_4670,species_3,t2,0.540142398746778
gene_4670,species_3,t3,0.7531411523814424
gene_4671,species_1,t0,0.8214368173245739
gene_4671,species_1,t1,2.677490818016239
gene_4671,species_1,t2,3.926711327076236
gene_4671,species_1,t3,2.57359020088988
gene_4671,species_2,t0,0.0
gene_4671,species_2,t1,1.7447050045221517
gene_4671,species_2,t2,3.2589213422586
gene_4671,species_2,t3,1.8112085216369596
gene_4671,species_3,t0,0.15408454403386482
gene_4671,species_3,t1,0.0
gene_4671,species_3,t2,0.0
gene_4671,species_3,t3,0.0
gene_4672,species_1,t0,0.0
gene_4672,species_1,t1,0.0
gene_4672,species_1,t2,0.8834886736168439
gene_4672,species_1,t3,1.248536282459476
gene_4672,species_2,t0,0.2933957325491117
gene_4672,species_2,t1,0.5204004189066006
gene_4672,species_2,t2,0.40937190856746863
gene_4672,species_2,t3,0.0
gene_4672,species_3,t0,0.2925194377086851
gene_4672,species_3,t1,1.4581645576506292
gene_4672,species_3,t2,0.6021949175530835
gene_4672,species_3,t3,0.4250325923011208
gene_4673,species_1,t0,0.18485419624712218
gene_4673,species_1,t1,0.0
gene_4673,species_1,t2,0.2203621993965834
gene_4673,species_1,t3,0.4849345784952049
gene_4673,species_2,t0,0.0
gene_4673,species_2,t1,0.5897090032850744
gene_4673,species_2,t2,0.7269731731699582
gene_4673,species_2,t3,0.4919504868556735
gene_4673,species_3,t0,0.3986408246736871
gene_4673,species_3,t1,1.3822932247271198
gene_4673,species_3,t2,0.4857091126838207
gene_4673,species_3,t3,0.5895835625455272
gene_4674,species_1,t0,0.0
gene_4674,species_1,t1,0.0
gene_4674,species_1,t2,0.10997794419033081
gene_4674,species_1,t3,0.6071367670883797
gene_4674,species_2,t0,0.0
gene_4674,species_2,t1,1.887662836478439
gene_4674,species_2,t2,0.0
gene_4674,species_2,t3,0.0
gene_4674,species_3,t0,0.0
gene_4674,species_3,t1,0.13034147523744263
gene_4674,species_3,t2,0.0
gene_4674,species_3,t3,0.1227254952177983
gene_4675,species_1,t0,1.9304820899436768
gene_4675,species_1,t1,5.022205633092325
gene_4675,species_1,t2,3.278457848888629
gene_4675,species_1,t3,2.6199542011437824
gene_4675,species_2,t0,1.9455661229280594
gene_4675,species_2,t1,0.0
gene_4675,species_2,t2,0.0
gene_4675,species_2,t3,2.008471957742642
gene_4675,species_3,t0,0.0
gene_4675,species_3,t1,0.5985821599209102
gene_4675,species_3,t2,1.0499036399636301
gene_4675,species_3,t3,0.5428670478747506
gene_4676,species_1,t0,0.0
gene_4676,species_1,t1,0.0
gene_4676,species_1,t2,2.1163700019616116
gene_4676,species_1,t3,1.689285692493194
gene_4676,species_2,t0,0.8230125834144592
gene_4676,species_2,t1,1.5364021647459671
gene_4676,species_2,t2,0.22977391718960688
gene_4676,species_2,t3,0.21974767595060993
gene_4676,species_3,t0,0.0
gene_4676,species_3,t1,0.0
gene_4676,species_3,t2,1.2598032935819565
gene_4676,species_3,t3,1.2978416939360289
gene_4677,species_1,t0,1.927447081175886
gene_4677,species_1,t1,4.1623358389346805
gene_4677,species_1,t2,0.7602263682870966
gene_4677,species_1,t3,0.7518769385276114
gene_4677,species_2,t0,0.0
gene_4677,species_2,t1,3.010126768931502
gene_4677,species_2,t2,1.4412948464361686
gene_4677,species_2,t3,0.0
gene_4677,species_3,t0,0.0
gene_4677,species_3,t1,1.0392730144907638
gene_4677,species_3,t2,0.21061148117822626
gene_4677,species_3,t3,0.0
gene_4678,species_1,t0,0.0
gene_4678,species_1,t1,0.0
gene_4678,species_1,t2,0.0
gene_4678,species_1,t3,0.9348749511219703
gene_4678,species_2,t0,1.8568326774152655
gene_4678,species_2,t1,0.0
gene_4678,species_2,t2,2.3219718909183995
gene_4678,species_2,t3,1.7833703914130257
gene_4678,species_3,t0,0.5965877171007943
gene_4678,species_3,t1,1.0645208370255372
gene_4678,species_3,t2,0.0
gene_4678,species_3,t3,0.15212647254844075
gene_4679,species_1,t0,0.0
gene_4679,species_1,t1,0.5633311867667683
gene_4679,species_1,t2,1.4597909515766423
gene_4679,species_1,t3,0.6981491725333607
gene_4679,species_2,t0,1.0761972259746704
gene_4679,species_2,t1,0.0
gene_4679,species_2,t2,1.77386646789268
gene_4679,species_2,t3,0.0
gene_4679,species_3,t0,0.3995153416621786
gene_4679,species_3,t1,0.0
gene_4679,species_3,t2,0.0
gene_4679,species_3,t3,0.1652802673547714
gene_4680,species_1,t0,0.34160026979426317
gene_4680,species_1,t1,0.0
gene_4680,species_1,t2,1.4686719415931262
gene_4680,species_1,t3,0.4780924574045146
gene_4680,species_2,t0,0.0
gene_4680,species_2,t1,1.4704705224750576
gene_4680,species_2,t2,0.9800591779540245
gene_4680,species_2,t3,0.18441066953509727
gene_4680,species_3,t0,0.15909727779781435
gene_4680,species_3,t1,0.5480193096863324
gene_4680,species_3,t2,0.0
gene_4680,species_3,t3,0.2731506449200615
gene_4681,species_1,t0,0.7470908097581797
gene_4681,species_1,t1,0.09370799213487668
gene_4681,species_1,t2,0.41754260422776235
gene_4681,species_1,t3,0.0
gene_4681,species_2,t0,1.3400778000495128
gene_4681,species_2,t1,2.5311659429990043
gene_4681,species_2,t2,0.0
gene_4681,species_2,t3,0.0
gene_4681,species_3,t0,0.0
gene_4681,species_3,t1,0.0
gene_4681,species_3,t2,0.6264102466627142
gene_4681,species_3,t3,0.0
gene_4682,species_1,t0,1.2012562885160036
gene_4682,species_1,t1,3.0009793942322136
gene_4682,species_1,t2,0.0
gene_4682,species_1,t3,1.3290333132977283
gene_4682,species_2,t0,0.9388868302685179
gene_4682,species_2,t1,1.8086255481061266
gene_4682,species_2,t2,0.6861234421113828
gene_4682,species_2,t3,0.0
gene_4682,species_3,t0,0.1913886881472523
gene_4682,species_3,t1,0.7279087358803733
gene_4682,species_3,t2,0.7743589738691128
gene_4682,species_3,t3,0.3847561903675161
gene_4683,species_1,t0,0.9159945132255466
gene_4683,species_1,t1,2.2150500035350618
gene_4683,species_1,t2,0.630089400697929
gene_4683,species_1,t3,0.0
gene_4683,species_2,t0,1.0870797073763738
gene_4683,species_2,t1,1.8034905774122263
gene_4683,species_2,t2,0.26655355180950796
gene_4683,species_2,t3,0.5336039321539943
gene_4683,species_3,t0,0.0
gene_4683,species_3,t1,0.0
gene_4683,species_3,t2,0.0
gene_4683,species_3,t3,0.24051876844728756
gene_4684,species_1,t0,1.314207163938908
gene_4684,species_1,t1,3.5779855261747526
gene_4684,species_1,t2,0.0
gene_4684,species_1,t3,1.8760797462578906
gene_4684,species_2,t0,0.9111227430194465
gene_4684,species_2,t1,0.0
gene_4684,species_2,t2,0.0
gene_4684,species_2,t3,0.9388904767223634
gene_4684,species_3,t0,0.07162584650552278
gene_4684,species_3,t1,1.018878695411436
gene_4684,species_3,t2,0.8271810237574053
gene_4684,species_3,t3,0.0
gene_4685,species_1,t0,0.6992025747948486
gene_4685,species_1,t1,2.3231956755443317
gene_4685,species_1,t2,0.17192299915737533
gene_4685,species_1,t3,0.39148418923386685
gene_4685,species_2,t0,0.0
gene_4685,species_2,t1,0.7838101752605874
gene_4685,species_2,t2,0.0
gene_4685,species_2,t3,0.3715565964998356
gene_4685,species_3,t0,0.0
gene_4685,species_3,t1,1.3653122834735536
gene_4685,species_3,t2,0.21470987003834596
gene_4685,species_3,t3,0.11558635265302009
gene_4686,species_1,t0,0.098761480805751
gene_4686,species_1,t1,1.4249028149856742
